spot_id,energy_MeV,x_mm,y_mm,weight,source_x_mm,source_y_mm,source_z_mm,direction_x,direction_y,direction_z,energy_spread_percent,sigma_x_mm,sigma_y_mm,sigma_x_prime,sigma_y_prime,correlation_x,correlation_y
3166,3000,0,0,1,0.16012497012920057,0,0.0001,0,0,1,0,0,0,0,0,0,0
3167,3000,0,0,1,0.22247259665311736,0,0.0001,0,0,1,0,0,0,0,0,0,0
3168,3000,0,0,1,-0.20605446834537933,0,0.0001,0,0,1,0,0,0,0,0,0,0
3169,3000,0,0,1,-0.16827818997241728,0,0.0001,0,0,1,0,0,0,0,0,0,0
3170,3000,0,0,1,0.07165685979833125,0,0.0001,0,0,1,0,0,0,0,0,0,0
3171,3000,0,0,1,-0.14570095084432905,0,0.0001,0,0,1,0,0,0,0,0,0,0
3172,3000,0,0,1,-0.22472246655157002,0,0.0001,0,0,1,0,0,0,0,0,0,0
3173,3000,0,0,1,-0.20940144017692586,0,0.0001,0,0,1,0,0,0,0,0,0,0
3174,3000,0,0,1,-0.18201131640365847,0,0.0001,0,0,1,0,0,0,0,0,0,0
3175,3000,0,0,1,0.2377795386329189,0,0.0001,0,0,1,0,0,0,0,0,0,0
3176,3000,0,0,1,-0.20620887418802858,0,0.0001,0,0,1,0,0,0,0,0,0,0
3177,3000,0,0,1,0.21702982119901576,0,0.0001,0,0,1,0,0,0,0,0,0,0
3178,3000,0,0,1,0.02465257131796733,0,0.0001,0,0,1,0,0,0,0,0,0,0
3179,3000,0,0,1,0.1754949789506925,0,0.0001,0,0,1,0,0,0,0,0,0,0
3180,3000,0,0,1,-0.07697332203218299,0,0.0001,0,0,1,0,0,0,0,0,0,0
3181,3000,0,0,1,0.09312442841632762,0,0.0001,0,0,1,0,0,0,0,0,0,0
3182,3000,0,0,1,0.10252137738790873,0,0.0001,0,0,1,0,0,0,0,0,0,0
3183,3000,0,0,1,0.004859504296044315,0,0.0001,0,0,1,0,0,0,0,0,0,0
3184,3000,0,0,1,0.004370166358735439,0,0.0001,0,0,1,0,0,0,0,0,0,0
3185,3000,0,0,1,0.06809664258857329,0,0.0001,0,0,1,0,0,0,0,0,0,0
3186,3000,0,0,1,-0.1342605880749031,0,0.0001,0,0,1,0,0,0,0,0,0,0
3187,3000,0,0,1,0.014818874309226793,0,0.0001,0,0,1,0,0,0,0,0,0,0
3188,3000,0,0,1,-0.019500743284129818,0,0.0001,0,0,1,0,0,0,0,0,0,0
3189,3000,0,0,1,0.1525055991794605,0,0.0001,0,0,1,0,0,0,0,0,0,0
3190,3000,0,0,1,-0.15675624840280616,0,0.0001,0,0,1,0,0,0,0,0,0,0
3191,3000,0,0,1,-0.2080075128505663,0,0.0001,0,0,1,0,0,0,0,0,0,0
3192,3000,0,0,1,0.009569529941012733,0,0.0001,0,0,1,0,0,0,0,0,0,0
3193,3000,0,0,1,-0.12056459627619831,0,0.0001,0,0,1,0,0,0,0,0,0,0
3194,3000,0,0,1,-0.041722469681301555,0,0.0001,0,0,1,0,0,0,0,0,0,0
3195,3000,0,0,1,0.0321754300533445,0,0.0001,0,0,1,0,0,0,0,0,0,0
3196,3000,0,0,1,0.2147067677042958,0,0.0001,0,0,1,0,0,0,0,0,0,0
3197,3000,0,0,1,-0.11364860456288495,0,0.0001,0,0,1,0,0,0,0,0,0,0
3198,3000,0,0,1,0.06203399728491865,0,0.0001,0,0,1,0,0,0,0,0,0,0
3199,3000,0,0,1,-0.02351824583106421,0,0.0001,0,0,1,0,0,0,0,0,0,0
3200,3000,0,0,1,0.08315375327729224,0,0.0001,0,0,1,0,0,0,0,0,0,0
3201,3000,0,0,1,0.005004802246866169,0,0.0001,0,0,1,0,0,0,0,0,0,0
3202,3000,0,0,1,0.2016425443229481,0,0.0001,0,0,1,0,0,0,0,0,0,0
3203,3000,0,0,1,0.02397733804870955,0,0.0001,0,0,1,0,0,0,0,0,0,0
3204,3000,0,0,1,-0.0699954917436903,0,0.0001,0,0,1,0,0,0,0,0,0,0
3205,3000,0,0,1,0.17776683292507472,0,0.0001,0,0,1,0,0,0,0,0,0,0
3206,3000,0,0,1,0.17609630303522933,0,0.0001,0,0,1,0,0,0,0,0,0,0
3207,3000,0,0,1,0.17650818562513548,0,0.0001,0,0,1,0,0,0,0,0,0,0
3208,3000,0,0,1,-0.03496984722362656,0,0.0001,0,0,1,0,0,0,0,0,0,0
3209,3000,0,0,1,-0.03916885098409523,0,0.0001,0,0,1,0,0,0,0,0,0,0
3210,3000,0,0,1,0.09729938568629398,0,0.0001,0,0,1,0,0,0,0,0,0,0
3211,3000,0,0,1,0.1265495899083306,0,0.0001,0,0,1,0,0,0,0,0,0,0
3212,3000,0,0,1,-0.10297238405082515,0,0.0001,0,0,1,0,0,0,0,0,0,0
3213,3000,0,0,1,0.15962302429330938,0,0.0001,0,0,1,0,0,0,0,0,0,0
3214,3000,0,0,1,0.2498222222991855,0,0.0001,0,0,1,0,0,0,0,0,0,0
3215,3000,0,0,1,0.011018827273646725,0,0.0001,0,0,1,0,0,0,0,0,0,0
3216,3000,0,0,1,-0.1747814066513682,0,0.0001,0,0,1,0,0,0,0,0,0,0
3217,3000,0,0,1,0.09145962404735697,0,0.0001,0,0,1,0,0,0,0,0,0,0
3218,3000,0,0,1,0.2068092072299878,0,0.0001,0,0,1,0,0,0,0,0,0,0
3219,3000,0,0,1,0.10369246499013923,0,0.0001,0,0,1,0,0,0,0,0,0,0
3220,3000,0,0,1,-0.15831268789868108,0,0.0001,0,0,1,0,0,0,0,0,0,0
3221,3000,0,0,1,-0.23541194418502193,0,0.0001,0,0,1,0,0,0,0,0,0,0
3222,3000,0,0,1,-0.23288944911200976,0,0.0001,0,0,1,0,0,0,0,0,0,0
3223,3000,0,0,1,-0.0939147795283704,0,0.0001,0,0,1,0,0,0,0,0,0,0
3224,3000,0,0,1,0.027681069591877994,0,0.0001,0,0,1,0,0,0,0,0,0,0
3225,3000,0,0,1,0.08333353903079432,0,0.0001,0,0,1,0,0,0,0,0,0,0
3226,3000,0,0,1,0.04668110129857356,0,0.0001,0,0,1,0,0,0,0,0,0,0
3227,3000,0,0,1,-0.22939089840670135,0,0.0001,0,0,1,0,0,0,0,0,0,0
3228,3000,0,0,1,-0.18708841931412795,0,0.0001,0,0,1,0,0,0,0,0,0,0
3229,3000,0,0,1,0.06089734886985182,0,0.0001,0,0,1,0,0,0,0,0,0,0
3230,3000,0,0,1,-0.22556631215932216,0,0.0001,0,0,1,0,0,0,0,0,0,0
3231,3000,0,0,1,-0.03375813528876864,0,0.0001,0,0,1,0,0,0,0,0,0,0
3232,3000,0,0,1,0.13001784906906527,0,0.0001,0,0,1,0,0,0,0,0,0,0
3233,3000,0,0,1,0.23747007202090353,0,0.0001,0,0,1,0,0,0,0,0,0,0
3234,3000,0,0,1,-0.19282276096062523,0,0.0001,0,0,1,0,0,0,0,0,0,0
3235,3000,0,0,1,0.09294882433284879,0,0.0001,0,0,1,0,0,0,0,0,0,0
3236,3000,0,0,1,-0.10100303537821015,0,0.0001,0,0,1,0,0,0,0,0,0,0
3237,3000,0,0,1,-0.027890129660087304,0,0.0001,0,0,1,0,0,0,0,0,0,0
3238,3000,0,0,1,0.2446675123326273,0,0.0001,0,0,1,0,0,0,0,0,0,0
3239,3000,0,0,1,-0.07186159274100434,0,0.0001,0,0,1,0,0,0,0,0,0,0
3240,3000,0,0,1,-0.19579221809803848,0,0.0001,0,0,1,0,0,0,0,0,0,0
3241,3000,0,0,1,-0.08536483214441143,0,0.0001,0,0,1,0,0,0,0,0,0,0
3242,3000,0,0,1,0.06966358118590482,0,0.0001,0,0,1,0,0,0,0,0,0,0
3243,3000,0,0,1,0.07598708094908652,0,0.0001,0,0,1,0,0,0,0,0,0,0
3244,3000,0,0,1,-0.05327896945458599,0,0.0001,0,0,1,0,0,0,0,0,0,0
3245,3000,0,0,1,0.013358143132565725,0,0.0001,0,0,1,0,0,0,0,0,0,0
3246,3000,0,0,1,0.12373173441359153,0,0.0001,0,0,1,0,0,0,0,0,0,0
3247,3000,0,0,1,-0.19656611355721476,0,0.0001,0,0,1,0,0,0,0,0,0,0
3248,3000,0,0,1,0.09810025401902867,0,0.0001,0,0,1,0,0,0,0,0,0,0
3249,3000,0,0,1,0.06270631708114277,0,0.0001,0,0,1,0,0,0,0,0,0,0
3250,3000,0,0,1,-0.00657473742151371,0,0.0001,0,0,1,0,0,0,0,0,0,0
3251,3000,0,0,1,-0.20733515244957196,0,0.0001,0,0,1,0,0,0,0,0,0,0
3252,3000,0,0,1,-0.07778424953601454,0,0.0001,0,0,1,0,0,0,0,0,0,0
3253,3000,0,0,1,-0.06531207331488431,0,0.0001,0,0,1,0,0,0,0,0,0,0
3254,3000,0,0,1,0.03047080561302029,0,0.0001,0,0,1,0,0,0,0,0,0,0
3255,3000,0,0,1,0.06422451507631649,0,0.0001,0,0,1,0,0,0,0,0,0,0
3256,3000,0,0,1,0.05379374574487267,0,0.0001,0,0,1,0,0,0,0,0,0,0
3257,3000,0,0,1,0.19074119571778658,0,0.0001,0,0,1,0,0,0,0,0,0,0
3258,3000,0,0,1,0.14427971767603892,0,0.0001,0,0,1,0,0,0,0,0,0,0
3259,3000,0,0,1,-0.015707033897836675,0,0.0001,0,0,1,0,0,0,0,0,0,0
3260,3000,0,0,1,0.18426827103414112,0,0.0001,0,0,1,0,0,0,0,0,0,0
3261,3000,0,0,1,0.19779104687852078,0,0.0001,0,0,1,0,0,0,0,0,0,0
3262,3000,0,0,1,0.11231072863702662,0,0.0001,0,0,1,0,0,0,0,0,0,0
3263,3000,0,0,1,0.06578979242708499,0,0.0001,0,0,1,0,0,0,0,0,0,0
3264,3000,0,0,1,-0.18238983688441213,0,0.0001,0,0,1,0,0,0,0,0,0,0
3265,3000,0,0,1,-0.21024076865145186,0,0.0001,0,0,1,0,0,0,0,0,0,0
3266,3000,0,0,1,0.05968235816591089,0,0.0001,0,0,1,0,0,0,0,0,0,0
3267,3000,0,0,1,-0.23979514458583145,0,0.0001,0,0,1,0,0,0,0,0,0,0
3268,3000,0,0,1,-0.033333048920844266,0,0.0001,0,0,1,0,0,0,0,0,0,0
3269,3000,0,0,1,0.1073007247833026,0,0.0001,0,0,1,0,0,0,0,0,0,0
3270,3000,0,0,1,-0.20205711950579908,0,0.0001,0,0,1,0,0,0,0,0,0,0
3271,3000,0,0,1,-0.11599691418579022,0,0.0001,0,0,1,0,0,0,0,0,0,0
3272,3000,0,0,1,-0.04646061312094357,0,0.0001,0,0,1,0,0,0,0,0,0,0
3273,3000,0,0,1,0.11342334190914344,0,0.0001,0,0,1,0,0,0,0,0,0,0
3274,3000,0,0,1,0.07143754088700416,0,0.0001,0,0,1,0,0,0,0,0,0,0
3275,3000,0,0,1,0.08922677740349877,0,0.0001,0,0,1,0,0,0,0,0,0,0
3276,3000,0,0,1,0.02377635790794347,0,0.0001,0,0,1,0,0,0,0,0,0,0
3277,3000,0,0,1,0.17709114928953362,0,0.0001,0,0,1,0,0,0,0,0,0,0
3278,3000,0,0,1,-0.06066501573320532,0,0.0001,0,0,1,0,0,0,0,0,0,0
3279,3000,0,0,1,-0.02769192885883298,0,0.0001,0,0,1,0,0,0,0,0,0,0
3280,3000,0,0,1,0.21406811206462611,0,0.0001,0,0,1,0,0,0,0,0,0,0
3281,3000,0,0,1,-0.018126202848739836,0,0.0001,0,0,1,0,0,0,0,0,0,0
3282,3000,0,0,1,0.08029329834232019,0,0.0001,0,0,1,0,0,0,0,0,0,0
3283,3000,0,0,1,0.050643432471959515,0,0.0001,0,0,1,0,0,0,0,0,0,0
3284,3000,0,0,1,0.19445077994829585,0,0.0001,0,0,1,0,0,0,0,0,0,0
3285,3000,0,0,1,0.028768922806185537,0,0.0001,0,0,1,0,0,0,0,0,0,0
3286,3000,0,0,1,-0.03266677810505131,0,0.0001,0,0,1,0,0,0,0,0,0,0
3287,3000,0,0,1,0.17929052486753444,0,0.0001,0,0,1,0,0,0,0,0,0,0
3288,3000,0,0,1,0.08958496630406548,0,0.0001,0,0,1,0,0,0,0,0,0,0
3289,3000,0,0,1,-0.18542386106419229,0,0.0001,0,0,1,0,0,0,0,0,0,0
3290,3000,0,0,1,0.21647929298233004,0,0.0001,0,0,1,0,0,0,0,0,0,0
3291,3000,0,0,1,0.0809766377513233,0,0.0001,0,0,1,0,0,0,0,0,0,0
3292,3000,0,0,1,-0.060020680367076196,0,0.0001,0,0,1,0,0,0,0,0,0,0
3293,3000,0,0,1,0.16749475171318984,0,0.0001,0,0,1,0,0,0,0,0,0,0
3294,3000,0,0,1,0.12274263450078915,0,0.0001,0,0,1,0,0,0,0,0,0,0
3295,3000,0,0,1,-0.09639299928235151,0,0.0001,0,0,1,0,0,0,0,0,0,0
3296,3000,0,0,1,-0.037261980266065586,0,0.0001,0,0,1,0,0,0,0,0,0,0
3297,3000,0,0,1,-0.2072630340648685,0,0.0001,0,0,1,0,0,0,0,0,0,0
3298,3000,0,0,1,0.04681753103361058,0,0.0001,0,0,1,0,0,0,0,0,0,0
3299,3000,0,0,1,-0.10693508496624565,0,0.0001,0,0,1,0,0,0,0,0,0,0
3300,3000,0,0,1,-0.1352671098119672,0,0.0001,0,0,1,0,0,0,0,0,0,0
3301,3000,0,0,1,0.17865390682789672,0,0.0001,0,0,1,0,0,0,0,0,0,0
3302,3000,0,0,1,-0.09848880399034488,0,0.0001,0,0,1,0,0,0,0,0,0,0
3303,3000,0,0,1,-0.06546336180255369,0,0.0001,0,0,1,0,0,0,0,0,0,0
3304,3000,0,0,1,0.06946539635365462,0,0.0001,0,0,1,0,0,0,0,0,0,0
3305,3000,0,0,1,0.1380123423865236,0,0.0001,0,0,1,0,0,0,0,0,0,0
3306,3000,0,0,1,-0.07693921829925476,0,0.0001,0,0,1,0,0,0,0,0,0,0
3307,3000,0,0,1,0.07062311606145022,0,0.0001,0,0,1,0,0,0,0,0,0,0
3308,3000,0,0,1,0.07929701388823024,0,0.0001,0,0,1,0,0,0,0,0,0,0
3309,3000,0,0,1,-0.11363713337096104,0,0.0001,0,0,1,0,0,0,0,0,0,0
3310,3000,0,0,1,0.03267522274519735,0,0.0001,0,0,1,0,0,0,0,0,0,0
3311,3000,0,0,1,0.00013811937159718957,0,0.0001,0,0,1,0,0,0,0,0,0,0
3312,3000,0,0,1,-0.09479328881902205,0,0.0001,0,0,1,0,0,0,0,0,0,0
3313,3000,0,0,1,-0.20971021279143337,0,0.0001,0,0,1,0,0,0,0,0,0,0
3314,3000,0,0,1,0.18326514963259904,0,0.0001,0,0,1,0,0,0,0,0,0,0
3315,3000,0,0,1,0.1493132437350757,0,0.0001,0,0,1,0,0,0,0,0,0,0
3316,3000,0,0,1,0.10582190858078694,0,0.0001,0,0,1,0,0,0,0,0,0,0
3317,3000,0,0,1,-0.21492075449833092,0,0.0001,0,0,1,0,0,0,0,0,0,0
3318,3000,0,0,1,0.17763113844981615,0,0.0001,0,0,1,0,0,0,0,0,0,0
3319,3000,0,0,1,-0.03284730432398553,0,0.0001,0,0,1,0,0,0,0,0,0,0
3320,3000,0,0,1,0.05976581806226222,0,0.0001,0,0,1,0,0,0,0,0,0,0
3321,3000,0,0,1,0.08555526012380915,0,0.0001,0,0,1,0,0,0,0,0,0,0
3322,3000,0,0,1,0.21774040887897972,0,0.0001,0,0,1,0,0,0,0,0,0,0
3323,3000,0,0,1,-0.1462651820534147,0,0.0001,0,0,1,0,0,0,0,0,0,0
3324,3000,0,0,1,0.18560593829391142,0,0.0001,0,0,1,0,0,0,0,0,0,0
3325,3000,0,0,1,-0.08435019203370264,0,0.0001,0,0,1,0,0,0,0,0,0,0
3326,3000,0,0,1,0.17524095946159568,0,0.0001,0,0,1,0,0,0,0,0,0,0
3327,3000,0,0,1,-0.043035415065948046,0,0.0001,0,0,1,0,0,0,0,0,0,0
3328,3000,0,0,1,-0.009133839758496631,0,0.0001,0,0,1,0,0,0,0,0,0,0
3329,3000,0,0,1,-0.1683336913613283,0,0.0001,0,0,1,0,0,0,0,0,0,0
3330,3000,0,0,1,0.20473187701572498,0,0.0001,0,0,1,0,0,0,0,0,0,0
3331,3000,0,0,1,-0.0371295522653462,0,0.0001,0,0,1,0,0,0,0,0,0,0
3332,3000,0,0,1,0.16241749269870864,0,0.0001,0,0,1,0,0,0,0,0,0,0
3333,3000,0,0,1,-0.07385740847516842,0,0.0001,0,0,1,0,0,0,0,0,0,0
3334,3000,0,0,1,-0.09952940346228839,0,0.0001,0,0,1,0,0,0,0,0,0,0
3335,3000,0,0,1,0.1810211343228052,0,0.0001,0,0,1,0,0,0,0,0,0,0
3336,3000,0,0,1,0.19348611147351563,0,0.0001,0,0,1,0,0,0,0,0,0,0
3337,3000,0,0,1,-0.07584100502649582,0,0.0001,0,0,1,0,0,0,0,0,0,0
3338,3000,0,0,1,0.15592355459989504,0,0.0001,0,0,1,0,0,0,0,0,0,0
3339,3000,0,0,1,-0.004975638879347211,0,0.0001,0,0,1,0,0,0,0,0,0,0
3340,3000,0,0,1,-0.12576500757252834,0,0.0001,0,0,1,0,0,0,0,0,0,0
3341,3000,0,0,1,-0.10495447570735689,0,0.0001,0,0,1,0,0,0,0,0,0,0
3342,3000,0,0,1,0.04606571276020044,0,0.0001,0,0,1,0,0,0,0,0,0,0
3343,3000,0,0,1,-0.009863369530256016,0,0.0001,0,0,1,0,0,0,0,0,0,0
3344,3000,0,0,1,-0.055221991759599964,0,0.0001,0,0,1,0,0,0,0,0,0,0
3345,3000,0,0,1,0.1821438057085809,0,0.0001,0,0,1,0,0,0,0,0,0,0
3346,3000,0,0,1,-0.22672712132924994,0,0.0001,0,0,1,0,0,0,0,0,0,0
3347,3000,0,0,1,-0.03768286278821731,0,0.0001,0,0,1,0,0,0,0,0,0,0
3348,3000,0,0,1,-0.18953359596588504,0,0.0001,0,0,1,0,0,0,0,0,0,0
3349,3000,0,0,1,0.20893438959417127,0,0.0001,0,0,1,0,0,0,0,0,0,0
3350,3000,0,0,1,-0.12654598785513677,0,0.0001,0,0,1,0,0,0,0,0,0,0
3351,3000,0,0,1,0.1656660433507562,0,0.0001,0,0,1,0,0,0,0,0,0,0
3352,3000,0,0,1,-0.03972221478544874,0,0.0001,0,0,1,0,0,0,0,0,0,0
3353,3000,0,0,1,-0.20664988080603314,0,0.0001,0,0,1,0,0,0,0,0,0,0
3354,3000,0,0,1,-0.013274628263304888,0,0.0001,0,0,1,0,0,0,0,0,0,0
3355,3000,0,0,1,0.21105453018814485,0,0.0001,0,0,1,0,0,0,0,0,0,0
3356,3000,0,0,1,-0.19960261119779432,0,0.0001,0,0,1,0,0,0,0,0,0,0
3357,3000,0,0,1,-0.11229159682982082,0,0.0001,0,0,1,0,0,0,0,0,0,0
3358,3000,0,0,1,-0.015552118422644756,0,0.0001,0,0,1,0,0,0,0,0,0,0
3359,3000,0,0,1,-0.01064163426832987,0,0.0001,0,0,1,0,0,0,0,0,0,0
3360,3000,0,0,1,-0.15621382568825926,0,0.0001,0,0,1,0,0,0,0,0,0,0
3361,3000,0,0,1,-0.11551517299626135,0,0.0001,0,0,1,0,0,0,0,0,0,0
3362,3000,0,0,1,-0.15144995268424066,0,0.0001,0,0,1,0,0,0,0,0,0,0
3363,3000,0,0,1,-0.06250544128496272,0,0.0001,0,0,1,0,0,0,0,0,0,0
3364,3000,0,0,1,-0.127618616418466,0,0.0001,0,0,1,0,0,0,0,0,0,0
3365,3000,0,0,1,0.18173368714279625,0,0.0001,0,0,1,0,0,0,0,0,0,0
3366,3000,0,0,1,-0.20291478652298894,0,0.0001,0,0,1,0,0,0,0,0,0,0
3367,3000,0,0,1,-0.1325321490020691,0,0.0001,0,0,1,0,0,0,0,0,0,0
3368,3000,0,0,1,-0.05501339859154181,0,0.0001,0,0,1,0,0,0,0,0,0,0
3369,3000,0,0,1,-0.02116938144694913,0,0.0001,0,0,1,0,0,0,0,0,0,0
3370,3000,0,0,1,0.13364974673992291,0,0.0001,0,0,1,0,0,0,0,0,0,0
3371,3000,0,0,1,-0.08488728881088814,0,0.0001,0,0,1,0,0,0,0,0,0,0
3372,3000,0,0,1,-0.21949342249112003,0,0.0001,0,0,1,0,0,0,0,0,0,0
3373,3000,0,0,1,0.053658166722927336,0,0.0001,0,0,1,0,0,0,0,0,0,0
3374,3000,0,0,1,0.07148089092288007,0,0.0001,0,0,1,0,0,0,0,0,0,0
3375,3000,0,0,1,-0.11275792342810259,0,0.0001,0,0,1,0,0,0,0,0,0,0
3376,3000,0,0,1,0.0370364524216496,0,0.0001,0,0,1,0,0,0,0,0,0,0
3377,3000,0,0,1,-0.22812635269123666,0,0.0001,0,0,1,0,0,0,0,0,0,0
3378,3000,0,0,1,-0.1681257257799305,0,0.0001,0,0,1,0,0,0,0,0,0,0
3379,3000,0,0,1,0.003868591780613384,0,0.0001,0,0,1,0,0,0,0,0,0,0
3380,3000,0,0,1,0.15841142188156698,0,0.0001,0,0,1,0,0,0,0,0,0,0
3381,3000,0,0,1,0.05646485721498523,0,0.0001,0,0,1,0,0,0,0,0,0,0
3382,3000,0,0,1,-0.10660057739953227,0,0.0001,0,0,1,0,0,0,0,0,0,0
3383,3000,0,0,1,0.08107449901681157,0,0.0001,0,0,1,0,0,0,0,0,0,0
3384,3000,0,0,1,0.021545909442839295,0,0.0001,0,0,1,0,0,0,0,0,0,0
3385,3000,0,0,1,0.16786756301058503,0,0.0001,0,0,1,0,0,0,0,0,0,0
3386,3000,0,0,1,0.01478728087881448,0,0.0001,0,0,1,0,0,0,0,0,0,0
3387,3000,0,0,1,-0.24792187811030814,0,0.0001,0,0,1,0,0,0,0,0,0,0
3388,3000,0,0,1,0.19562193122153282,0,0.0001,0,0,1,0,0,0,0,0,0,0
3389,3000,0,0,1,-0.24171592424165428,0,0.0001,0,0,1,0,0,0,0,0,0,0
3390,3000,0,0,1,-0.15267518820081638,0,0.0001,0,0,1,0,0,0,0,0,0,0
3391,3000,0,0,1,-0.1629443384790249,0,0.0001,0,0,1,0,0,0,0,0,0,0
3392,3000,0,0,1,-0.02761829222395651,0,0.0001,0,0,1,0,0,0,0,0,0,0
3393,3000,0,0,1,0.1494364305217416,0,0.0001,0,0,1,0,0,0,0,0,0,0
3394,3000,0,0,1,-0.10450321607690577,0,0.0001,0,0,1,0,0,0,0,0,0,0
3395,3000,0,0,1,0.06854584921972579,0,0.0001,0,0,1,0,0,0,0,0,0,0
3396,3000,0,0,1,0.23794642341456818,0,0.0001,0,0,1,0,0,0,0,0,0,0
3397,3000,0,0,1,0.22705236771223114,0,0.0001,0,0,1,0,0,0,0,0,0,0
3398,3000,0,0,1,-0.19005734131802693,0,0.0001,0,0,1,0,0,0,0,0,0,0
3399,3000,0,0,1,0.072996315459321,0,0.0001,0,0,1,0,0,0,0,0,0,0
3400,3000,0,0,1,0.10528079253663919,0,0.0001,0,0,1,0,0,0,0,0,0,0
3401,3000,0,0,1,-0.21458304285898816,0,0.0001,0,0,1,0,0,0,0,0,0,0
3402,3000,0,0,1,0.21344664451747603,0,0.0001,0,0,1,0,0,0,0,0,0,0
3403,3000,0,0,1,0.05847379362050337,0,0.0001,0,0,1,0,0,0,0,0,0,0
3404,3000,0,0,1,-0.06213624334806073,0,0.0001,0,0,1,0,0,0,0,0,0,0
3405,3000,0,0,1,-0.008428231895117377,0,0.0001,0,0,1,0,0,0,0,0,0,0
3406,3000,0,0,1,-0.21824461386303157,0,0.0001,0,0,1,0,0,0,0,0,0,0
3407,3000,0,0,1,-0.0069919180521541,0,0.0001,0,0,1,0,0,0,0,0,0,0
3408,3000,0,0,1,0.12640694219196608,0,0.0001,0,0,1,0,0,0,0,0,0,0
3409,3000,0,0,1,-0.06063330345862861,0,0.0001,0,0,1,0,0,0,0,0,0,0
3410,3000,0,0,1,0.15816071391535952,0,0.0001,0,0,1,0,0,0,0,0,0,0
3411,3000,0,0,1,-0.012939507946439388,0,0.0001,0,0,1,0,0,0,0,0,0,0
3412,3000,0,0,1,0.08481493355502767,0,0.0001,0,0,1,0,0,0,0,0,0,0
3413,3000,0,0,1,0.18261747626643532,0,0.0001,0,0,1,0,0,0,0,0,0,0
3414,3000,0,0,1,0.07056770862964612,0,0.0001,0,0,1,0,0,0,0,0,0,0
3415,3000,0,0,1,0.07512998014511085,0,0.0001,0,0,1,0,0,0,0,0,0,0
3416,3000,0,0,1,-0.1682402843015302,0,0.0001,0,0,1,0,0,0,0,0,0,0
3417,3000,0,0,1,0.08954043871132344,0,0.0001,0,0,1,0,0,0,0,0,0,0
3418,3000,0,0,1,0.24755740377406765,0,0.0001,0,0,1,0,0,0,0,0,0,0
3419,3000,0,0,1,0.2345613865651619,0,0.0001,0,0,1,0,0,0,0,0,0,0
3420,3000,0,0,1,0.1898372286233902,0,0.0001,0,0,1,0,0,0,0,0,0,0
3421,3000,0,0,1,-0.14125021311836905,0,0.0001,0,0,1,0,0,0,0,0,0,0
3422,3000,0,0,1,-0.11555334364914066,0,0.0001,0,0,1,0,0,0,0,0,0,0
3423,3000,0,0,1,-0.23772764257998774,0,0.0001,0,0,1,0,0,0,0,0,0,0
3424,3000,0,0,1,-0.10531096493777159,0,0.0001,0,0,1,0,0,0,0,0,0,0
3425,3000,0,0,1,-0.24948002347876347,0,0.0001,0,0,1,0,0,0,0,0,0,0
3426,3000,0,0,1,-0.1062595541376476,0,0.0001,0,0,1,0,0,0,0,0,0,0
3427,3000,0,0,1,-0.15246980083729417,0,0.0001,0,0,1,0,0,0,0,0,0,0
3428,3000,0,0,1,-0.22877896161923128,0,0.0001,0,0,1,0,0,0,0,0,0,0
3429,3000,0,0,1,0.24278888860450865,0,0.0001,0,0,1,0,0,0,0,0,0,0
3430,3000,0,0,1,-0.18427104066808497,0,0.0001,0,0,1,0,0,0,0,0,0,0
3431,3000,0,0,1,0.09507771251472902,0,0.0001,0,0,1,0,0,0,0,0,0,0
3432,3000,0,0,1,-0.0011008693011642645,0,0.0001,0,0,1,0,0,0,0,0,0,0
3433,3000,0,0,1,-0.2252849389264489,0,0.0001,0,0,1,0,0,0,0,0,0,0
3434,3000,0,0,1,0.1290915268807476,0,0.0001,0,0,1,0,0,0,0,0,0,0
3435,3000,0,0,1,0.16583803000960656,0,0.0001,0,0,1,0,0,0,0,0,0,0
3436,3000,0,0,1,-0.13653832275667516,0,0.0001,0,0,1,0,0,0,0,0,0,0
3437,3000,0,0,1,0.13347907803797754,0,0.0001,0,0,1,0,0,0,0,0,0,0
3438,3000,0,0,1,0.05469785117086018,0,0.0001,0,0,1,0,0,0,0,0,0,0
3439,3000,0,0,1,-0.10895259077949149,0,0.0001,0,0,1,0,0,0,0,0,0,0
3440,3000,0,0,1,0.13858863342883349,0,0.0001,0,0,1,0,0,0,0,0,0,0
3441,3000,0,0,1,0.039886715523673955,0,0.0001,0,0,1,0,0,0,0,0,0,0
3442,3000,0,0,1,0.12167663323293065,0,0.0001,0,0,1,0,0,0,0,0,0,0
3443,3000,0,0,1,-0.09976841031747746,0,0.0001,0,0,1,0,0,0,0,0,0,0
3444,3000,0,0,1,0.19258407725521437,0,0.0001,0,0,1,0,0,0,0,0,0,0
3445,3000,0,0,1,-0.1925706369149917,0,0.0001,0,0,1,0,0,0,0,0,0,0
3446,3000,0,0,1,-0.004762841385964112,0,0.0001,0,0,1,0,0,0,0,0,0,0
3447,3000,0,0,1,0.09592683200570018,0,0.0001,0,0,1,0,0,0,0,0,0,0
3448,3000,0,0,1,-0.018491505129497432,0,0.0001,0,0,1,0,0,0,0,0,0,0
3449,3000,0,0,1,-0.14578659155518997,0,0.0001,0,0,1,0,0,0,0,0,0,0
3450,3000,0,0,1,0.003988069808992911,0,0.0001,0,0,1,0,0,0,0,0,0,0
3451,3000,0,0,1,-0.15784950390759867,0,0.0001,0,0,1,0,0,0,0,0,0,0
